snr_db,symbol_id,xI,xQ,r,theta
0,0,-1.8804655247333537,-1.0132569295020923,2.1360805684464936,-2.6473633410689623
0,0,-0.8252083701481,-1.0109414415741123,1.3049794835377404,-2.2553838401105604
0,0,0.29344712508181314,-0.46437238797707864,0.5493204255571749,-1.0072348763308152
0,0,-1.6784503565332503,-0.2120783647109563,1.6917957418450573,-3.015905036226895
0,0,-0.8301138910547969,0.7179606717714602,1.0975229374972815,2.428515051140572
0,0,-1.5104160427372686,-0.08313042717113406,1.5127019832338973,-3.086610027807887
0,0,-1.6559104659150021,-0.8671939280996486,1.8692417660804976,-2.65916833048194
0,0,-1.0260960150938552,-0.6860012122383081,1.2342895508688054,-2.5522841570307278
0,0,-1.617266965976107,0.008615589937899126,1.6172899145260076,3.1362654512056825
0,0,-0.6209341196484992,-0.4090487791577532,0.7435590660291252,-2.5590813978353655
0,0,-0.4071665767978052,-0.8551659662231162,0.9471501734400722,-2.0151628112528934
0,0,-0.4040355679638653,0.1477127176951578,0.43019040801576763,2.791094302256497
0,0,-0.5120909257605302,-1.355016019798259,1.4485529089944187,-1.9321266489116182
0,0,-0.6758358007892562,0.22769464279083818,0.7131611879400775,2.8166281509607174
0,0,-1.6587300120455593,-0.19991462138809946,1.6707337037078676,-3.0216484784592086
0,0,-1.6041747776559068,-2.0050951794172933,2.5678363257399885,-2.2455672632625188
0,0,-1.8685121662213744,-0.2775616707668346,1.8890151392713002,-2.9941241427423155
0,0,-0.4613643340693621,-1.3664114006381092,1.4421987257465823,-1.8964238970784175
0,0,-1.2056397828085847,-1.2334742316034117,1.7248263581938788,-2.3447832808519253
0,0,0.11545949988960347,-0.9399204277791442,0.9469853782774509,-1.4485690049283286
0,0,-1.4108749246770511,-1.3709849245573342,1.9672741843591488,-2.3705328352589596
0,0,-1.1324951808254329,-1.74492690101771,2.0802199942525545,-2.1464834091325207
0,0,-0.44844636939781857,-0.6313524298548701,0.77440947625254,-2.188398211518784
0,0,-0.9790092089660792,-0.4603660963961871,1.0818484061787268,-2.7020378798990703
0,0,-1.8820919984730606,-0.028113373855139345,1.882301955719602,-3.1266564638366514
0,0,-0.2619858811417871,-0.3594086282550891,0.4447596699138125,-2.200679610852838
0,0,-0.9494783987074185,-1.2046124643530245,1.5338189002899496,-2.238302079301818
0,0,0.2610514135639965,-1.069199536437555,1.1006068731577336,-1.3313254772515686
0,0,-0.8903530303680703,-0.3820147091413957,0.9688466115366204,-2.736288335437169
0,0,-1.3688068227587917,0.04493386489992268,1.3695441468772969,3.108777405939872
0,0,0.29862101167595956,-1.0606109409107747,1.101848481686122,-1.296345645661131
0,0,-0.987673111945443,-1.033330362554434,1.4294298913332104,-2.333606955735098
0,0,-1.6565505404905243,-0.20638224813704786,1.6693571593716996,-3.0176457608477385
0,0,-0.28832855196237517,0.22179909401639541,0.3637694214515754,2.4858798134566467
0,0,0.017546182924082943,-0.6371471249798887,0.637388678441454,-1.543264617546109
0,0,-0.08812718023589794,-1.3393193541967945,1.3422156057885966,-1.63650158455762
0,0,-1.4375008998811776,-1.8913275150964437,2.3756112069360347,-2.2206976051962215
0,0,0.18723844568251113,-1.1840773698128912,1.1987899954723584,-1.413964677669925
0,0,-0.2127029971976253,-0.25207985269849154,0.32982846625685025,-2.2716753471977893
0,0,-1.9721166358325717,-1.34503289183021,2.3871232698444205,-2.543032573957032
0,0,-0.8886699878685502,-1.4311482732129308,1.6846126341858663,-2.1264772072788363
0,0,-2.001895104341988,-1.4844557709446609,2.4922265034862554,-2.5035374835664697
0,0,-1.8666424544349658,-1.200695640202236,2.2194648168195075,-2.569985626559233
0,0,-0.5555439038407244,-0.5401216222122981,0.7748292688559438,-2.3702692811435586
0,0,0.09976743294410895,-0.8899582448880541,0.8955329241968063,-1.459158927400582
0,0,-1.3840140745763299,-3.0574560884081103,3.3561186944399326,-1.9958671658789064
0,0,-1.7375160736352473,-1.7407721201351267,2.4595222463683046,-2.3552583844508406
0,0,-1.3612172327108545,-2.5878745863474872,2.9240395396253067,-2.0550254823933343
0,0,-1.7131976231982664,-1.235632306209104,2.1123052081268505,-2.516751261226957
0,0,-1.3804960739094339,-1.4165592070897266,1.977981141788272,-2.3433019544975897
0,0,1.1063685895858846,-1.1587926630408916,1.6021397853931663,-0.8085376712215006
0,0,-0.8283348216397057,-0.9726599341578984,1.2775781480038435,-2.2762290415665825
0,0,-1.2866568367225886,-0.6317007251672917,1.4333637436679707,-2.685200855448833
0,0,-0.8837808217246973,-1.580249721606585,1.8105959580994513,-2.080726128715617
0,0,-0.9372081518195106,-0.8607654029658693,1.2725078383962662,-2.3986849588916423
0,0,-0.2806308261355158,-0.950647797434338,0.9912037607597443,-1.857843264152153
0,0,-1.3687280242108248,-1.1931296508969025,1.8157573538635146,-2.4246308241830663
0,0,-1.7786857764960082,-1.1391979968071961,2.1122251696821377,-2.57194486283135
0,0,-1.0137482469954189,-1.4957754728877393,1.8069393386549604,-2.166426586861452
0,0,-0.8528468652067165,-0.25086516951514337,0.8889775637038231,-2.855511150038908
0,0,-0.9727089882359493,-1.9713706792292025,2.198286862700046,-2.0291641628809427
0,0,-1.8579396713904952,-1.175169307137517,2.198400037064386,-2.577609613755824
0,0,-0.2832730545029776,-0.09432553307068092,0.29856478291405203,-2.820156092675576
0,0,-0.8949137369427707,-1.4497693471030704,1.7037317149036515,-2.1238249674482597
0,0,-1.4789103891568236,-0.14439505289315469,1.4859427547708572,-3.0442650329284957
0,0,-1.4044594757542048,-0.38364370493459987,1.4559151456632773,-2.874936849464798
0,0,-2.1039856732467577,-0.437218464220268,2.148933618956794,-2.9367038007894872
0,0,-0.10505845183132145,-1.0497826735214275,1.055026511480631,-1.6705406044367712
0,0,-1.4103935259474112,-1.5695682486453122,2.110155061882866,-2.302830182371589
0,0,-1.0549664938218288,-0.5112630104004704,1.1723242592774723,-2.6903206230991707
0,0,-0.9109504180656431,-0.9382785234559773,1.307745101980007,-2.3414174576574203
0,0,-0.9407396861932986,-0.9316158389567046,1.323971007452229,-2.3610673761900207
0,0,-0.23266267540300756,-1.5565747745754934,1.5738668779062712,-1.7191688040474842
0,0,-0.8386789618869428,-0.9044542982991051,1.2334585436176955,-2.3184784151034306
0,0,-0.6622834620104228,-1.8802824683891877,1.9935098557529751,-1.9094524107502373
0,0,-1.8086465394159972,-0.07984924622820122,1.8104082983307037,-3.097472684870104
0,0,-1.3568113182609771,-0.3430346767980915,1.3995033915096675,-2.8939577323582824
0,0,-0.33289639465226195,0.02456030090318473,0.33380116529594306,3.0679484670471022
0,0,-1.6957546863199964,-1.122260682305484,2.033482971461772,-2.55696265719607
0,0,-1.1549303364953396,-2.1518145224755783,2.4421649865015342,-2.063389669836799
0,0,-1.7746940529761668,-0.3345432182011945,1.8059507597145017,-2.9552715554724585
0,0,-0.8568450465294792,-0.9452044803338955,1.2757722929290223,-2.307200984234108
0,0,-1.0332796246558522,-1.2613207247164142,1.6305203934106678,-2.2571381325009106
0,0,-0.002556246671841955,-0.6499104451950257,0.6499154723274742,-1.5747295356068234
0,0,-1.419766099477242,-0.6153628615154745,1.5473872264424748,-2.7326072135954185
0,0,-0.8088156180461595,-0.3798357840057759,0.893564730059705,-2.702543266855158
0,0,-1.2600571177059399,-0.8525979355282334,1.5214030299524208,-2.546721051665704
0,0,-2.607858653743893,-2.078175598690885,3.334627501970967,-2.4687511391006116
0,0,-0.5555081879831474,-1.1648680022088302,1.2905451598012023,-2.01578160753261
0,0,-1.6719960844133048,-2.4746901299704476,2.9865803430791167,-2.1649845504034078
0,0,-1.904195457689334,-1.660362469617919,2.526413242444792,-2.4244929274951175
0,0,-0.4608344660056937,-2.01267063253459,2.064754581088498,-1.7958830677588287
0,0,-0.036304764664230604,1.4638754982500302,1.4643256162186398,1.595591689668962
0,0,-0.9279783052451662,-1.6597804387710076,1.901582193840847,-2.080596979159048
0,0,-0.6234386153637625,-2.61185577539851,2.6852311443541015,-1.8051076329221594
0,0,-1.227199021404017,-1.8508721638606487,2.220753296764226,-2.1562827339619512
0,0,-1.6967357401289456,-2.426721205514985,2.961061968471282,-2.1809775026154545
0,0,-1.4717254496316752,-0.79890508440248,1.674582077109895,-2.6442665153769647
0,0,-0.35282785594677457,0.14627780412991997,0.3819485461591249,2.7485749573764084
0,0,-0.5148312883665904,-1.9353731699508279,2.0026783472257144,-1.830786836933131
0,0,-1.132105670526326,-0.2610734046454153,1.1618186484348625,-2.914946235254461
0,0,-1.0344280278138278,-1.3692995728722186,1.71610683379411,-2.2177719806501193
0,0,-0.22688786203751166,-0.7770990182651585,0.8095436900678221,-1.854867903973644
0,0,-0.2960579206841166,-0.680497459720466,0.7421098874734187,-1.9811577944363845
0,0,-1.2062206308605599,0.0636008857389756,1.2078962219414502,3.088914029453094
0,0,0.11144259866578077,-1.1418886106850668,1.1473138419846831,-1.473509442664243
0,0,-0.4882608281129515,-1.6058044005810652,1.6783939970087653,-1.8659736841967764
0,0,-1.3354196742627393,-1.4251876735661995,1.9530759358747516,-2.3236884622688443
0,0,-0.4604908544292957,-0.008206196325837856,0.46056396805564476,-3.1237739982849755
0,0,-0.4389630606921444,-1.9867052452795455,2.034621905975033,-1.7882528512061997
0,0,0.897619592347253,-0.5500547916434004,1.0527493559131316,-0.5497728813546784
0,0,0.4394369958752633,-0.0716917843359095,0.4452466566804772,-0.16171988212270122
0,0,-1.3792165753094923,-0.7098042346967748,1.5511480951868903,-2.6662993399948114
0,0,-0.22716577020424567,-0.24924516717324574,0.33723499301185716,-2.309882351701774
0,1,-1.2237113654627534,-0.20189358020686587,1.240254217364917,-2.9780809868280964
0,1,-2.1941749382857547,-1.4694707256520594,2.6407854652261484,-2.5514829931947065
0,1,-0.899427680235556,-0.3244584731766572,0.9561607881470778,-2.7953831792914627
0,1,-1.0129918512250653,0.3148500990520687,1.0607936064671026,2.8402462772242503
0,1,-1.0602540576317907,-0.674599095287628,1.2566712402564018,-2.5749359631401374
0,1,-0.8868794477202078,-1.554372922240664,1.7895894322954307,-2.0892954025996437
0,1,-0.7903990552503759,-0.9550502400412473,1.2396982001856462,-2.2621411165552603
0,1,-1.0471106124255265,-0.385573596245106,1.1158439105786906,-2.7887738129986643
0,1,-1.0445191583090607,-0.47745280394514533,1.1484691776751128,-2.712847623432216
0,1,-1.2612361107008674,-1.1681265092658806,1.719080006452737,-2.394502501513647
0,1,-1.6982528576818914,-0.7696808201461584,1.8645297888544374,-2.716064856533856
0,1,-1.6676930794434468,-0.11050788790467647,1.6713504122453553,-3.0754254608716263
0,1,-2.348064817746984,-1.2319359616250347,2.6516173558577742,-2.658412133710738
0,1,-1.0266773246750223,-0.6445731010926155,1.2122461844254293,-2.58096486874168
0,1,-0.9754968655274164,0.3837412228668449,1.0482611605802992,2.7668059318669918
0,1,-0.08893130479494937,0.03866222033419031,0.09697187351857066,2.7314990214529615
0,1,0.3583450444630605,-0.21815022137226553,0.4195243616001355,-0.54684412301707
0,1,0.290633272238493,-0.23496591469150513,0.37373343441398127,-0.6798793551052432
0,1,-0.9233814121584021,-0.19614326212493854,0.9439837983761465,-2.9322852742456336
0,1,0.006631668860302198,-0.39059291288634723,0.39064920661498126,-1.5538194910195002
0,1,0.47608515145767294,0.05155990155312107,0.47886897465449035,0.10787929217170654
0,1,-2.4746594306479093,-0.7231482165352967,2.5781548907644813,-2.8572874628500364
0,1,-1.565908059015384,-0.6708000163241872,1.7035377046575333,-2.7368645872546002
0,1,-1.3973303095483103,-0.7526494253787338,1.5871399281428575,-2.6475177016523834
0,1,-0.9141163565822366,-0.33341842207686917,0.973024438311501,-2.7918437539368357
0,1,0.3580377646352353,-0.8325923652182003,0.9063118048026481,-1.1646749066365047
0,1,-1.4728726941811032,-1.697856879994857,2.2476814627989823,-2.2853566181036524
0,1,-1.0306010151170146,-0.4718767842597583,1.1334928989118334,-2.712216951495841
0,1,-1.6602770663601771,-0.6420183768370091,1.7800863836561371,-2.772609750150609
0,1,-0.6577509706918241,-0.6136567293375836,0.8995615159105781,-2.39086202856176
0,1,-2.0893811380912766,-1.279192756621292,2.449866863485438,-2.5922251956739375
0,1,-0.5841652653664158,-0.3046198223523403,0.6588188623822077,-2.660923454145669
0,1,-1.4059200646776844,-0.7518566448909644,1.5943336045915868,-2.650510418386998
0,1,-1.8506900671885855,-0.3657175919622072,1.88647901707417,-2.946494804794272
0,1,-0.6423291617346076,-1.9990584982677466,2.099719417329654,-1.8816924294934128
0,1,-1.3088603871972722,-1.5704850253797535,2.044392019187181,-2.2655807723717185
0,1,-0.39882284911352917,0.05291709428031305,0.40231813760021357,3.009679946928615
0,1,-0.647658177775841,-0.49108390214404546,0.8127881114933616,-2.492835273621052
0,1,-2.393424896230605,0.6966440553109958,2.4927486182318166,2.8583524220996233
0,1,0.5842186363861059,-0.2575881958563555,0.6384849988412987,-0.4152695296879563
0,1,-1.3088810951437972,-0.8807431825817851,1.5776179115644946,-2.5492885998189876
0,1,-0.731626211658807,-0.20767198247840313,0.7605291354660436,-2.865017575863889
0,1,-0.4482022166882501,-0.024985538152641706,0.4488980999748587,-3.085904164258877
0,1,-0.10543441319128344,-0.1755504965062182,0.20477888638375297,-2.1116518003581364
0,1,-2.3013494903773175,-0.06303758940872056,2.3022126779553624,-3.114207925152155
0,1,-0.11960038891477076,-0.6327041963232543,0.6439090409938499,-1.7576223841571845
0,1,-1.8166438094144473,-0.43149751531924274,1.8671863420694021,-2.9083896076641964
0,1,0.5504329815090014,-1.1069146507972398,1.2362186340944972,-1.1093368886353003
0,1,-1.1471304325021763,-0.876420656894005,1.4436140055441238,-2.489184429744873
0,1,-0.5079916844331096,-1.3554254240458001,1.4474921870610995,-1.9293775634959542
0,1,-0.6889000389737248,-1.0253856129080885,1.235313287735907,-2.1623752611180023
0,1,-1.8046524281264007,-0.7301933923347694,1.9467801048274231,-2.7571122893284525
0,1,-1.1631828121571215,0.6717715969319074,1.3432316750814783,2.6178599752484413
0,1,-0.8809000044563311,-0.2815973892113047,0.9248145259790134,-2.8321889972690597
0,1,-0.36808462567543043,-0.6204363259356971,0.7214066302711726,-2.1062506545901507
0,1,-1.4302663041926584,0.13582662086829245,1.4367012813544173,3.046910637540007
0,1,-1.3447557311907814,1.276976523936659,1.8544640787181093,2.3820415661732874
0,1,0.337440207429031,-0.15899877100029008,0.37302346141945303,-0.4403359066752549
0,1,-1.172491773127417,0.5220265516572558,1.2834518606814358,2.722713931369728
0,1,-1.8366116033119528,-1.3492398671070327,2.278945019172491,-2.507997636138564
0,1,-0.9644940146951545,-1.2152720454106412,1.5514943921069584,-2.241649952087246
0,1,-0.9853738476512744,1.0891470784645152,1.4687419712675422,2.306213406443322
0,1,-2.1785728806759934,0.7931503250598619,2.318462256444875,2.792439806416159
0,1,-0.6877275065562927,0.11351590812368578,0.6970329867884881,2.9780081833987597
0,1,0.0185585923568643,0.11079987575136058,0.11234337460119846,1.4048403442874762
0,1,-0.0791921272712448,-0.8489412674657328,0.8526269222984165,-1.663810552523802
0,1,-0.33611928968844185,-0.8171924294044706,0.8836173626500575,-1.9610143868391923
0,1,-0.24757802185341682,-1.4834700263525114,1.5039874321254056,-1.736163414547258
0,1,-0.7663436875978604,-0.4917317140962284,0.9105397993328473,-2.5711030588887307
0,1,0.2677563502811302,-2.6158261563561847,2.629494237185745,-1.4687914451247401
0,1,-2.474683837711164,0.12219007059469728,2.477698631791363,3.092256688227439
0,1,-1.4542443912123728,-0.09685076729364228,1.4574658899946893,-3.075092168811692
0,1,-0.6568416619982826,-1.8346588624201146,1.9486954893962616,-1.914596566559674
0,1,-0.17127122923104332,-0.9520429494145002,0.9673260109664028,-1.7487910816555512
0,1,-2.295544266162203,0.24905002746175348,2.3090148102792383,3.0335225495307956
0,1,-0.05611709152028754,0.1265188579049073,0.138405741811019,1.98827120350846
0,1,-1.3917760391031657,0.8396907472863455,1.6254602714615938,2.59873321986481
0,1,-0.7059852945005769,-1.1813799958992246,1.3762535851949371,-2.1094446425639277
0,1,-1.7322628456218858,-1.2550587130017796,2.139136961347664,-2.5145992960023253
0,1,-1.0196213543672823,-0.31206317645993814,1.0663072410820615,-2.8445874552986816
0,1,-0.28341772163858414,-0.5266286623636377,0.5980496241631795,-2.064514566196586
0,1,-0.5806456813909862,0.11976484323204473,0.5928684719163255,2.9381837440067056
0,1,-1.9936501225063807,0.5722939977691255,2.0741651889018566,2.862050772251155
0,1,-0.9361032021861452,-0.19988845153090706,0.9572066643095307,-2.931219583340882
0,1,-0.3529988881742384,-0.10336965955344488,0.3678226496131574,-2.8567241555178007
0,1,-0.281255814707141,0.34307270873543755,0.44362564937754445,2.2575027578326274
0,1,1.2717636036936122,0.6351570330303493,1.4215509559237332,0.4631915909056446
0,1,-1.0442428610344154,0.7068939593397272,1.2610084149490588,2.546508668556678
0,1,-1.4490857811368414,0.9229008114557204,1.7180208115382647,2.574492526904836
0,1,-1.625545468427554,-1.0088031281171788,1.9131340311709375,-2.5861682562502546
0,1,-0.8625638227535164,0.4214431244288985,0.960015966248245,2.687111769025472
0,1,-0.649203483262198,-1.1476239940253856,1.318524172832091,-2.0856084319648835
0,1,-0.04820925994293568,1.730718758402078,1.731390063916585,1.5986441772479683
0,1,-0.3047789932145265,0.6326477623835691,0.7022345946717502,2.0197388301755304
0,1,-1.2892061066194431,0.799468292855606,1.516971303824275,2.5865070002783015
0,1,-1.3690950311160441,-0.3546517607419541,1.4142839444835715,-2.8881230710248555
0,1,-1.0174580627374998,-0.13087229048978416,1.025840370548746,-3.0136683458824693
0,1,-0.00431104730049825,-0.10126821552801515,0.10135993589705777,-1.6133412246916639
0,1,-0.48407295167606557,-1.2587359963759308,1.3486077751210268,-1.937931211895524
0,1,-0.11323358005286088,0.16244338193452063,0.19801438328038748,2.1795497090748452
0,1,-2.0752033709248257,-0.6338271388871659,2.169840056936836,-2.8451626641501364
0,1,-1.3516505090585884,0.26185078027252334,1.3767806396691054,2.950236334231518
0,1,-1.0636726630774622,-0.6931272076218569,1.269576646021804,-2.564068331354023
0,1,-0.866078999469428,-0.8049015469110571,1.182353303180474,-2.3927898534460312
0,1,-0.026478163198575766,-0.0828005345942679,0.08693113168173394,-1.880301975713548
0,1,-1.5065573974886846,-0.8558269376815695,1.73267277325792,-2.624983615622202
0,1,-1.3421266299830283,-1.3885803173879747,1.9311807757812032,-2.339184533455252
0,1,-0.5443847088744034,-1.1531567739819688,1.2751961639829263,-2.011861254398626
0,1,-1.4500613578733552,-0.915091842798456,1.714663530362092,-2.578639497657203
0,1,-1.830618659443099,0.08796186170107873,1.8327307400202488,3.0935792356265726
0,1,-0.6714183008333058,0.9257690513997636,1.143613077585029,2.198271408039994
0,1,-1.6867458307140781,0.3167921083632616,1.7162367952449238,2.955942743972012
0,1,-0.2970175756601421,0.23334444420475647,0.37771559392253706,2.4756786000718236
0,1,-0.7397035373018824,-0.22688649460396998,0.7737175224399371,-2.8439764651488257
0,1,-1.560648908914334,-2.00983171847596,2.5446116704690978,-2.23104737410516
0,1,-0.9454776673732843,-0.524264403127788,1.081101837889735,-2.635303511651844
0,1,-0.756438100882631,0.2933850985332778,0.811340505896447,2.771603426439748
0,1,-0.44747889638245386,-0.4757117623454189,0.6530995663307726,-2.3256221820263403
0,1,-1.5143830638326699,-0.18493055588138302,1.52563277839781,-3.020078190492333
0,1,-0.5987422762482952,-0.07284028254071906,0.603156712743547,-3.0205320632589574
0,1,-0.6823021125225803,0.6856613582899147,0.9672991631365897,2.353738840544762
0,1,-0.2907927575324667,-0.17714177285484625,0.34049909768381753,-2.594458907071376
0,1,-0.8738477829351281,-0.5843436343153251,1.0512218751079532,-2.5521823959730505
0,1,-0.7057217775466265,-0.5567730071165653,0.898910122735968,-2.4736313333982403
0,1,-0.27595762594096274,-0.36468056425236195,0.4573232174932663,-2.218578364494153
0,1,-0.6650279001602049,0.464365408955062,0.8111087109786784,2.5320323690821516
0,1,-0.30637471217261836,-0.4322908061702501,0.5298497950911933,-2.187353117643471
0,1,-1.8974134995125325,-0.1325200218229943,1.9020356317157578,-3.0718634279155577
0,1,-1.466533080097026,-0.5110771562743516,1.5530354582830193,-2.8062606121841456
0,1,-1.9153048671921598,-1.7795356841031982,2.6144100644861767,-2.39292357867763
0,1,0.10378926076831796,-1.7875031769971355,1.79051384200896,-1.5127976284642926
0,1,0.3118385365885197,-0.32163359821439896,0.44798598683665425,-0.8008594292839132
0,1,-0.39600163669370814,-0.5236858237348743,0.6565547488556985,-2.2182419989846696
0,1,0.12025149559604031,-0.03196884877367895,0.12442841108444187,-0.2598397007064743
